,User ID,Department,Tweet content,Subjectivity,Polarity,Sentiment,Positive,Neutral,Negative
586,7285232,Gender Studies,"When I was a student at @LSEGenderTweet, our Prof once showed us two paintings depicting the same story from the Bible: Judith, a Jewish widow, uses her charm and wit to assassinate an Asyrian General and save her people.

One was by Artemisia Gentileschi. The other Caravaggio. https://t.co/GIQCwBAaZf",0.25,-0.018749999999999996,Negative,0,0,1
587,865137463513280512,Gender Studies,"so excited to share that my friends and i @LSEGenderTweet are organising a conference on death, mourning and grief. what might it mean for us to dwell in and sit with/in death and mourning without trying to resolve it / move beyond it? https://t.co/ZemfUkdbGb",0.5458333333333333,-0.24583333333333335,Negative,0,0,1
588,3218577862,Gender Studies,"Looking forward to speaking about Planetary Care - fieldnotes from Indigenous India - v shortly alongside @JonathanPadwe @ZukerFabio! 3.25pm UK. 24 March. Register here: https://t.co/quRJWwIUhz. 
@LSEInequalities @LSEAnthropology @LSEGeography @LSEGenderTweet https://t.co/UkZyiqBOkQ",0.3,0.0,Neutral,0,1,0
589,887807224701108224,Gender Studies,@Nina_EBanks @Feminist_Dev @fatimahkelleher @NawiAfrica @soasfemsoc  @LSEGenderTweet @LenkaBula @simamkeleD @PSIglobalunion @FeministPress @GaDjournal @GAD_Network @FemnetProg @DAWNfeminist @TradeWarriors @ahaasp @AWID @TNInstitute @fionadove  @Sisonkemsimang  Spread the link. https://t.co/pd52sKUJOV,0.0,0.0,Neutral,0,1,0
590,3197535035,Gender Studies,"@McIlwaineC @LSEGenderTweet @LSEGeography Yes it does! She was one of the first people making me feel welcome at LSE, even though she never met me before. Her work is one of those I turn to when I feel I get stuck and I need inspiration of a great mind.",0.6611111111111111,0.6166666666666667,Positive,1,0,0
591,615047663,Gender Studies,Such an honour. Just wish she was still with us. But her work lives on. Thanks @LSEGenderTweet and @LSEGeography https://t.co/qEABpQa5Up,0.35,0.1,Positive,1,0,0
592,243648546,Gender Studies,Some of our wonderful gender peace and security @LSEGenderTweet MScs post class https://t.co/WHSXbdTJ5q,1.0,1.0,Positive,1,0,0
593,1094705761,Gender Studies,@MildredSamboy @LSEnews @urban_sk @couldrynick @kittyjstewart @shaaarmila @RobtelNeajai @LSESocialPolicy @MediaLSE @LSEGenderTweet @LSEalumni Amazing! Congratulations Mildred!!,0.9,1.0,Positive,1,0,0
594,1140364456033181699,Gender Studies,@LSEGenderTweet hey guys have you been following the #ForstaterTribunal I really think you should @LSEnews @LSEpoliticsblog,0.15000000000000002,0.1,Positive,1,0,0
595,21643972,Gender Studies,"🖥️ VIDEO: #LSETruths

✊ Professor Cathy McIlwaine discussed the nature of and resistance to gendered violence against women.

@LSEGenderTweet @LSEGeography 
https://t.co/sKgCK4saNo",0.0,0.0,Neutral,0,1,0
596,431554879,Gender Studies,#wellbeingecon @ReteachEcon @UnlearnEcon @UoE_genderED @LSEGenderTweet @GaDjournal @Gender_COVID19 @FemEconSoas @HdxAcademy @hetecon @N_Kabeer @Jayati1609 @Nina_EBanks https://t.co/RRfqSFg4kt,0.0,0.0,Neutral,0,1,0
597,289836432,Gender Studies,@LSEGenderTweet at @DukeGSF Feminist Theory Workshop! #FTW2022 @AikoIiris https://t.co/BsHjxNattQ,0.0,0.0,Neutral,0,1,0
598,21643972,Gender Studies,"🖥️ VIDEO: #LSETruths

✊ Professor Cathy McIlwaine discussed the nature of and resistance to gendered violence against women.

@LSEGenderTweet @LSEGeography 
https://t.co/sKgCK4saNo",0.0,0.0,Neutral,0,1,0
599,118071722,Gender Studies,@vronsta @LSEGenderTweet Very honoured to be chairing this!,0.3,0.25,Positive,1,0,0
600,985471741,Geography and Evironment,@YLi_George @IammarinoSimona @LSEGeography @crescenzi_r Congratulations @YLi_George!,0.0,0.0,Neutral,0,1,0
601,759832545814908928,Geography and Evironment,"Fabulous achievement by one of our recently graduated PhDs @JuIiusAndersson from @LSEGeography, so well deserved! https://t.co/8BWNYGFbtr",0.625,0.2,Positive,1,0,0
602,1513266637725745154,Geography and Evironment,@IammarinoSimona @LSEGeography @crescenzi_r Thank you very much😁😁😁,0.3,0.2,Positive,1,0,0
603,1513266637725745154,Geography and Evironment,"@LSEGeography @IammarinoSimona @crescenzi_r @PepeduIbarra I want to thank my supervisors, Prof Simona Iammarino and Prof Riccardo Crescenzi, for their great guidance and help during my PhD!",0.75,1.0,Positive,1,0,0
604,1083751475552153600,Geography and Evironment,"Congratulations to George @LSEGeography from his very proud supervisors, @crescenzi_r and myself! These are the true moments of glory in academic life! https://t.co/e5KJQcwpDx",0.5499999999999999,0.45,Positive,1,0,0
605,1641045698,Geography and Evironment,@LSEGeography @BNdengeyingoma @clairecmercer Congratulations Billy🎉🥂🍾,0.0,0.0,Neutral,0,1,0
606,2494275865,Geography and Evironment,"Congratulations to Anshuman Tiwari  @LSEGeography &amp; @gharadbryan 
 for being awarded a #STICERDGrant for the project: ""The Aggregate Productivity Consequences of Air Pollution from Agricultural Fires in India"".",0.0,0.0,Neutral,0,1,0
607,768457181846962176,Geography and Evironment,"Jonathan America works with location technology data and mobility products at TomTom and will lead the next Industry Talk in Spatial Data Science.

A great opportunity for #LSE students 🚨

🔗 https://t.co/A0Is9XxS8J | @LSECareers @EPietrostefani @LSEGeography #DataScience https://t.co/gNTNrJbeti",0.375,0.4,Positive,1,0,0
608,911190736095318017,Geography and Evironment,@LSEGeography @BNdengeyingoma @clairecmercer Congrats Billy 🎊🎉,0.0,0.0,Neutral,0,1,0
609,21861323,Geography and Evironment,"🗣️ Year 12 UK students - interested in studying Geography with us? Come along to our online taster courses with @LSEGeography on 25 May. Meet LSE students &amp; discover the options available in the department. #VirtualEvent #BePartOfLSE 

Book your 🪑 now! 👉 https://t.co/OqcJezvS7S https://t.co/itCfW4xtgI",0.45,0.375,Positive,1,0,0
610,774473081872080896,Geography and Evironment,@Sefi_Roth_ @LSEGeography Thank you Sefi!,0.0,0.0,Neutral,0,1,0
611,841247542415372289,Geography and Evironment,Congrats to our former @LSEGeography PhD student @JuIiusAndersson for winning the AEJ Policy best paper award. What a great achievement! https://t.co/4qvFQB6KEa,0.45,0.625,Positive,1,0,0
612,501206705,Geography and Evironment,"@JuIiusAndersson is a great academic, and one of many great students from the PHD programme in Environmental Economics @LSEGeography . This is a great programme, and the team of environmental economists there and @GRI_LSE   are excellent! Anyway. Well done Julius!",0.625,0.65,Positive,1,0,0
613,774473081872080896,Geography and Evironment,@ben_d_groom @LSEGeography @LSEPhD @AEAjournals Thank you Ben! And thank you for all your support and advice when I wrote this paper.,0.0,0.0,Neutral,0,1,0
614,501206705,Geography and Evironment,"Congrats @JuIiusAndersson Simply spectacular achievement. Best papers in AEJ economic policy, and Environmental Economics! @LSEGeography @LSEPhD @AEAjournals https://t.co/E4irysiZNU",0.4666666666666666,0.6166666666666667,Positive,1,0,0
615,543407316,Geography and Evironment,@RoyalEconSoc @Matteo_Galizzi @smmour @LSEGeography @LSE_PBS @Kingspol_econ,0.0,0.0,Neutral,0,1,0
616,2438234042,Geography and Evironment,"Congratulations to Sophie Worrall from @LSEGeography who has been awarded SEAC's Dissertation Fieldwork Grant for the proposed research:

""Drivers of sustainable palm oil certification? Case study of Malaysian Sustainable Palm Oil (MSPO) and barriers for smallholder uptake"" https://t.co/HqFQqGamz1",0.0,0.0,Neutral,0,1,0
617,2438234042,Geography and Evironment,"Congratulations to Jeffrey Tong from @LSEGeography who has been awarded SEAC's Dissertation Fieldwork Grant for the proposed research:

""Governing Urban Nature-based Solutions: An Analysis of High-rise Green Infrastructure Regulation in Singapore"" https://t.co/3GnpzTox8W",0.15,-0.1,Negative,0,0,1
618,2438234042,Geography and Evironment,"Congratulations to Tasnima Rahman from @LSEGeography  who has been awarded SEAC's Dissertation Fieldwork Grant for her work:

""Are international migrants intruders or labourers? Examining the social and spatial marginalisation of working-class migrants in Malaysia."" https://t.co/ZKRW8DJ03h",0.03333333333333333,0.016666666666666666,Positive,1,0,0
619,240262055,Geography and Evironment,"Congrats to @LSEGeography students Tasnima Rahman, Jeffrey Tong and Sophie Worrall! 👏 https://t.co/wrjJ35Gvow",0.0,0.0,Neutral,0,1,0
620,21861323,Geography and Evironment,"The afternoon tea experience doesn't have to be expensive! ☕  Follow @LSEGeography student Li Xuan's recommendations, all within walking distance of LSE 🚶‍♀️🚶‍♂️ and all under £20! ⤵️ https://t.co/s2ENqkmUbq",0.7,-0.78125,Negative,0,0,1
621,240262055,Geography and Evironment,"Are you a Year 12 student interested in studying Geography at University?

Come along to our LSE taster course with @DrTELS on Tues 7 June. 

Find out more about studying at @LSEGeography and learn more about the application process. 

Register 👉 https://t.co/g2Y4AuPm1x https://t.co/8OYqA3xxkq",0.5,0.4166666666666667,Positive,1,0,0
622,3337757950,Geography and Evironment,@timeforgeog video: Causes and conditions that favour intense wildfires featuring @DrHarrietRidley. In partnership with @LSEGeography https://t.co/WulvAPNFSw,1.0,0.2,Positive,1,0,0
623,240262055,Geography and Evironment,"🗣 On Wednesday @urbancommune will review some of the key arguments in the gentrification literature, and explore the planetary implication of #gentrification.

🪑 @Yimin_Zhao (@LSEGeography alumni) 

Register to watch online 👉 https://t.co/89uU7dH4mE https://t.co/Is75TXYabZ",1.0,0.0,Neutral,0,1,0
624,21643972,Geography and Evironment,"📺 VIDEO! #LSETruths

✊ This event discussed the nature of and resistance to gendered violence against women. @LSEGenderTweet @LSEGeography 

Watch it here.👇
https://t.co/mery03mZcA",0.0,0.0,Neutral,0,1,0
625,1387300189694828552,Geography and Evironment,@andrewmerrifie7 @rodriguez_pose @LSEGeography https://t.co/zGL2KD6Kox,0.0,0.0,Neutral,0,1,0
626,1228335559774474241,Geography and Evironment,"@rodriguez_pose @LSEGeography more importantly, who was #1?",0.75,0.45,Positive,1,0,0
627,853596180785369088,Geography and Evironment,"The #QS university rankings by subject for 2022 are out and @LSEGeography remains second in the world.
Extremely proud to be part of such a vibrant and innovating community of students, staff and academics, all at the frontier of knowledge. https://t.co/SnmKxCN3Mr",0.4333333333333333,0.16,Positive,1,0,0
628,1362393411857379329,Geography and Evironment,"We would like to thank all participants of yesterday's webinar. A special thank you goes to our speaker @Ahlfeldt (@LSEGeography) for the great insights into his research.

Visit our website to see all upcoming webinars:
https://t.co/2Ft0Sanqzc

#EconTwitter",0.6607142857142857,0.5785714285714286,Positive,1,0,0
629,277125649,Geography and Evironment,@LSEGeography @BNdengeyingoma @clairecmercer Congratulations Dr @BNdengeyingoma! What a committee of examiners and supervisors!,0.0,0.0,Neutral,0,1,0
630,291307018,Geography and Evironment,@LSEGeography @BNdengeyingoma @clairecmercer Congrats Dr Ndengeyingoma!,0.0,0.0,Neutral,0,1,0
631,733567195,Geography and Evironment,@LSEGeography @BNdengeyingoma Congratulations Billy!!,0.0,0.0,Neutral,0,1,0
632,1357101263029166081,Geography and Evironment,@Sefi_Roth_ @LSEGeography @ImperialBiz @GRI_LSE @auffhammer @AreBerkeley @EugenieDugoua @mondpanther @gbscarv,0.0,0.0,Neutral,0,1,0
633,1078547562,Geography and Evironment,Proud of @LSEGeography. See you during the summer! 👨‍🎓 https://t.co/MqmvSt1iBR,1.0,1.0,Positive,1,0,0
634,232585099,Geography and Evironment,"@ndrlee @LSEGeography Oh god, that place. You really should feel ashamed",0.2,0.2,Positive,1,0,0
635,291307018,Geography and Evironment,@urbaneprofessor @LSEGeography Oxford (🤷‍♂️) only came first because I've been sabbaticaling there. Normal service next year,0.4958333333333333,0.1,Positive,1,0,0
636,232585099,Geography and Evironment,@ndrlee @LSEGeography Must try harder,0.0,-0.1,Negative,0,0,1
637,291307018,Geography and Evironment,@LSEGeography Robbed,0.0,0.0,Neutral,0,1,0
638,3224176660,Geography and Evironment,@alpashah001 @JensLerche @LSEGeography @SOASDevelopment 👏👏👏,0.0,0.0,Neutral,0,1,0
639,240262055,Geography and Evironment,"Delighted to welcome so many future Geographers to @lsegeography for our Undergraduate Open Day yesterday! 

See you all in September 2023 😜

#partofLSE https://t.co/PgY9HnsMMI",0.545,0.4,Positive,1,0,0
640,2690997729,Geography and Evironment,@dariadenti @usociety @IammarinoSimona @LSEGeography @GSSISocialSci 👏🏻👏🏻👏🏻,0.0,0.0,Neutral,0,1,0
641,3218577862,Geography and Evironment,"Strange things happen! Just got a certificate for this w 
@JensLerche being #topcitedarticle in a Royal Geog Soc journal! 
Guess good to see people concerned re migration+invisible economies of care @LSEInequalities @LSEGeography @SOASDevelopment
Summary👇https://t.co/WBfIwLQL08 https://t.co/9jNjL9fvRP",0.37500000000000006,0.3109375,Positive,1,0,0
642,140536650,Geography and Evironment,Thank you @usociety for the great conference. Interesting presentations and Q&amp;A showing once more the impact of spatial inequalities. It was amazing to present the research on gender violence in UK which I am doing with @IammarinoSimona (@LSEGeography @GSSISocialSci ) https://t.co/3mWj18BZ4m,0.53,0.4800000000000001,Positive,1,0,0
643,3337757950,Geography and Evironment,@KeeleGeogs @KeeleGGE @KingsCollegeLon @kclgeography @kingstongeog @KingstonUni @LancsUniLEC @LSEGeography @MMUsste @ManMetUni @QMULGeography @QMUL @RssHydro @rab_equipment @RayburnEdu @RHULGeography @SRKConsulting @swanseageog @swanscience @IcelandGeog @ES_UCL @CamUniGeography https://t.co/0fR0MCe41x,0.0,0.0,Neutral,0,1,0
644,841247542415372289,Geography and Evironment,"Great line-up for our (@LSEGeography) 5th annual workshop on Environmental Economics. This year with @ImperialBiz &amp; @GRI_LSE. 

Keynote by @auffhammer  (@AreBerkeley ) 

Programme: https://t.co/qQV2BCc7jg https://t.co/YiYQfKR9ey",0.75,0.8,Positive,1,0,0
645,216633730,Geography and Evironment,"Rapid growth in UK wind power could help cut emissions and household energy bills but expansion requires planning reforms and revenue sharing says @LSEGeography's @stephenjarvis_ 
https://t.co/Ce9jeO5UPm https://t.co/tOVEb68vjd",0.0,0.0,Neutral,0,1,0
646,1362393411857379329,Geography and Evironment,"📢 Join us for our next webinar with @Ahlfeldt (@LSEGeography) presenting ""Optimal Minimum Wages"" (with Duncan Roth and Tobias Seidel) on Apr 07, 4-5 pm (CET).
👉 Registration: email to macrofinance@uni-bonn.de

#EconTwitter",0.0,0.0,Neutral,0,1,0
647,853596180785369088,Geography and Evironment,"""The @LSEGeography Beaver is not an invasive species. It is a highly adaptable creature and will more than thrive in the fertile ecosystem of L'Aquila"", said David Attenborough when asked about the introduction of #LSE groups in central in Italy.",0.43,0.22,Positive,1,0,0
648,1083751475552153600,Geography and Evironment,"@LSEGeography beaver has seen a lot of world! A big thank you again @GSSISocialSci and dear friend @afaggian for the wonderful time, insights and hospitality, from me, my colleagues and our students https://t.co/ZNwmhiQiuq",0.55,0.5,Positive,1,0,0
649,936277039405035520,Geography and Evironment,"End of the week for the @LSEGeography BSc students’ field trip with @afaggian, @IammarinoSimona and the @OnlineLSE Beaver 🦫 https://t.co/MOyoar5Xf2",0.0,0.0,Neutral,0,1,0
650,936277039405035520,Geography and Evironment,🧑‍💻👩‍💻Another moment from @LSEGeography BSc students’ field trip. Today Prof. Iapadre (@univaq) is describing  the effect of internazionalization on local development in Abruzzo region https://t.co/5ZqROALZWF,0.0,0.0,Neutral,0,1,0
651,1347359335,Geography and Evironment,@alpashah001 @JonathanPadwe @ZukerFabio @LSEInequalities @LSEAnthropology @LSEGeography @LSEGenderTweet Thank you!,0.0,0.0,Neutral,0,1,0
652,3218577862,Geography and Evironment,@antivikas @JonathanPadwe @ZukerFabio @LSEInequalities @LSEAnthropology @LSEGeography @LSEGenderTweet Hi there! Thanks for this. Will try to find out. I think the some of the papers may soon be available so will try to remember to post here...,0.30000000000000004,0.30000000000000004,Positive,1,0,0
653,48673005,Geography and Evironment,"During our Conference we will also hear from the following academics:
* Sexual Identity and #Welfare Inequalities in the UK, @CamillaBarnett_ @StirUni 
* Do local support services influence the propensity to report #sexualviolence? @dariadenti @lsegeography https://t.co/RdxbF7cUKz",0.3111111111111111,0.16666666666666666,Positive,1,0,0
654,240262055,Geography and Evironment,"Delighted to welcome @DijkstraLewis to @LSEGeography y'day for a fantastic public lecture on the 8th Report on Economic, Social &amp; Territorial Cohesion 🇪🇺.

Also great to hear the thoughts of @DKyriakopoulou, @IainBeggLSE &amp; Francesca Medda. 

🎙️ Video/podcast available shortly! https://t.co/BydespDW8a",0.47592592592592603,0.3703703703703704,Positive,1,0,0
655,853596180785369088,Geography and Evironment,"Presentation of the 8th #Cohesion Report by @DijkstraLewis at #LSEEurope and @LSEGeography in front of a large audience of fundamentally postgraduate students.
https://t.co/gwNeGjKuLI https://t.co/uAW1LSntL4",0.42857142857142855,0.21428571428571427,Positive,1,0,0
656,913335104428232704,Geography and Evironment,"Join Dr. Loh Kah Seng &amp; chair @urbancommune as they discuss ""Let It Burn Out: The 1957 Flu Pandemic and Decolonisation in Singapore"" hosted by @LSESEAC 

📆 Wednesday 6 April 2022
⏰ 12pm - 1.15pm 🇬🇧 BST
📍 Online

Register 👉🏽 https://t.co/Rjec1qHRwE
@LSEGeography @LSEGeogUPD https://t.co/yW7fdC481q",0.0,0.0,Neutral,0,1,0
657,287734326,Geography and Evironment,@LSEGeography @EdenLSE @IammarinoSimona @GSSI_LAQUILA Great to see field trips going ahead again.,0.75,0.8,Positive,1,0,0
658,3337757950,Geography and Evironment,Have you thought about studying for a degree in geography at university? Find out more in this video from @LSEGeography https://t.co/fg0vLbDesR,0.5,0.5,Positive,1,0,0
659,1456252200825597963,Geography and Evironment,"Do you want to gain the theoretical knowledge &amp; practical skills to make informed real estate investment decisions?

Applications are closing soon on our 8-week Real Estate Economics &amp; Finance course guided by faculty from @LSEGeography.

Find out more. ⬇️
https://t.co/gBnBBHEFPK",0.30000000000000004,0.225,Positive,1,0,0
660,2689741633,Geography and Evironment,Join @MilindoC @deensharp @LSEGeography @sreidhenry @MaribelMorey1 @miami_institute Dr Olivia Umurerwa Rutazibwa @LSEsociology  Dr Grieve Chelwa @TheNewSchool and others for online discussion on #globalpublicgoods https://t.co/uY8JUgSCyS,0.0,0.0,Neutral,0,1,0
661,936277039405035520,Geography and Evironment,🎒✏️Students from @LSEGeography doing their field trip on local development in L’Aquila with @IammarinoSimona are today at @GSSI_LAQUILA for a focus on Abruzzo regional development https://t.co/zTz8TcD4u7,0.0,0.0,Neutral,0,1,0
662,1363917944,Geography and Evironment,On Wednesday - join us for a chat with @planet to talk about #satelliteimagery  and #global challenges. #spatialdata #geography @LSEGeography https://t.co/DPALRQn8g3,0.0,0.0,Neutral,0,1,0
663,768457181846962176,Geography and Evironment,"🔜 The next Industry Talk in Spatial Data Science takes place this week.

Andrew Zolli will share experiences of using data for transformational value in addressing global challenges.

📅 30 March
🔗 https://t.co/A0Is9XxS8J | @EPietrostefani @LSEGeography @andrew_zolli #LSE https://t.co/FpNSP1zd4r",0.0,0.0,Neutral,0,1,0
664,1347359335,Geography and Evironment,"@alpashah001 @JonathanPadwe @ZukerFabio @LSEInequalities @LSEAnthropology @LSEGeography @LSEGenderTweet Unfortunately, I missed this important event. Is the recording of your talk available for public viewing. If yes, please do share.",0.6166666666666667,0.07500000000000001,Positive,1,0,0
665,3218577862,Geography and Evironment,"Looking forward to speaking about Planetary Care - fieldnotes from Indigenous India - v shortly alongside @JonathanPadwe @ZukerFabio! 3.25pm UK. 24 March. Register here: https://t.co/quRJWwIUhz. 
@LSEInequalities @LSEAnthropology @LSEGeography @LSEGenderTweet https://t.co/UkZyiqBOkQ",0.3,0.0,Neutral,0,1,0
666,278617398,Geography and Evironment,"🟢Post-covid Digital and Green Recovery in Europe #LSEEurope 
 
❓How will green and digital transitions drive of EU growth❓

📣Tuesday 29 March 2022 5:30pm to 7:00pm Hosted by @LSEGeography (In-person and online).

https://t.co/trXSUn1ldc https://t.co/ATC3j6LTI0",0.15,-0.1,Negative,0,0,1
667,3197535035,Geography and Evironment,"@McIlwaineC @LSEGenderTweet @LSEGeography Yes it does! She was one of the first people making me feel welcome at LSE, even though she never met me before. Her work is one of those I turn to when I feel I get stuck and I need inspiration of a great mind.",0.6611111111111111,0.6166666666666667,Positive,1,0,0
668,615047663,Geography and Evironment,Such an honour. Just wish she was still with us. But her work lives on. Thanks @LSEGenderTweet and @LSEGeography https://t.co/qEABpQa5Up,0.35,0.1,Positive,1,0,0
669,1730472498,Geography and Evironment,"Seminar alert: @Ahlfeldt will present “Micro-geographic property price and rent indices” (with Stephan Heblich &amp; Tobias Seidel). 

You can still sign up for tomorrow's talk: 
https://t.co/LGqRILDFxe

 #Mietspiegel @LSEGeography @CambridgeLandEc https://t.co/sEeXjuaDMA",0.0,0.0,Neutral,0,1,0
670,1438852650158678016,Geography and Evironment,@ghgolub @CDSP_ScPo @ED_SciencesPo @LSEIRDept @LSE_US @LSEUSAblog @LSEGovernment @TanyaHarmer @LSEEI @EdenLSE @LSEEuroppblog @LSE_LACC @SAsiaLSE @LSEMiddleEast @LSEpoliticsblog @LSE_ID @LSEGeography @UCL_AmResNet @UCLAmericas @UCLHistory @HOTCUS,0.0,0.0,Neutral,0,1,0
671,15342208,Geography and Evironment,"Will ambitious minimum wage increases improve the living conditions of low-wage workers as advocated by proponents or lead to massive job loss as feared by opponents?
@Ahlfeldt @LSEGeography, Duncan Roth @iab_news, Tobias Seidel @unidue
https://t.co/rmUYZRY6VR https://t.co/UbZXTJc5nP",0.875,0.125,Positive,1,0,0
672,2729705377,Geography and Evironment,"New CEPR Discussion Paper - DP17126
A granular spatial model
Gabriel Ahlfeldt @Ahlfeldt @LSEGeography @LSEnews, Kristian Behrens @esg_uqam, Thilo Albers @LSEEcHist 
https://t.co/HwKywh6Kvq
#CEPR_ITRE, #CEPR_LE, #CEPR_PE https://t.co/rCVUZsAwHb",0.45454545454545453,0.13636363636363635,Positive,1,0,0
673,1501907510453841920,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome As of today, more than 110 children have been killed in Ukraine.  While Russians are killing children in Ukraine, raping Ukrainian women, killing our men, Russians are studying at your university.  Russians support Putin.  about 71% of Russians support the war in Ukraine.",0.25,0.15,Positive,1,0,0
674,181707855,Geography and Evironment,"Our granular spatial model features inframarginal firms and multiple equilibria =&gt; Place-based policies become ""place-based lotteries"": their expected payoff hinges on the probability to attract a few large firms. #EconTwitter @cepr_org @LSEGeography https://t.co/mOLXq7VSAY https://t.co/br2Kg5RQjT",0.23214285714285715,-0.021428571428571443,Negative,0,0,1
675,376186410,Geography and Evironment,"Some coffee shops could benefit from customers having more free time, thanks to online grocery shopping.

By @RelihanLindsay @LSEGeography 

Read: https://t.co/hg3YSOmH3G https://t.co/mAsPpYcKWd",0.5,0.3666666666666667,Positive,1,0,0
676,1500745114532069377,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome Killed by russia Ukrainian children will never grow up and will no longer be able to get an education. 86% of russians support aggression. @LSEnews Stop accepting new students from russia, stop  scholarships and exclude those, who support war against Ukraine!",0.35984848484848486,0.15681818181818183,Positive,1,0,0
677,983666794278858753,Geography and Evironment,Last chance to sign up to this networking event tomorrow (Tuesday 22nd) evening for researchers &amp; students with an interest in #sustainability. A chance to discuss the key debates in the area &amp; meet colleagues across the School. @SustainableLSE @GRI_LSE @LSEGeography @LSE_PBS https://t.co/hlpdn4XL4R,0.5333333333333333,0.0,Neutral,0,1,0
678,3329749785,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome According to the latest surveys, the majority of russians support military attack on Ukraine and tolerate military operations in EU. We urge you to stop accepting new students from Russia, pause giving them scholarships, exclude from grant programs and expel them!",0.38863636363636367,0.11761363636363636,Positive,1,0,0
679,1482495342,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome Dead children will never grow up and will no longer be able to get an education and become responsible citizens of their country. At the same time, students from the RF are studying at your university. The majority of russians, according to opinion polls, support the aggression",0.425,0.125,Positive,1,0,0
680,1504879697787768833,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome Children of Ukraine lost their lives, homes, schools, since russia started the war. At the same time, students from russia are studying at your university. Please stop accepting new russians, stop giving them scholarships, exclude those, who support the war against Ukraine!",0.2897727272727273,0.08522727272727272,Positive,1,0,0
681,881835304801402880,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome 2)We urge you to stop accepting new students from russia, pause giving them scholarships, exclude from grant programs and expel those who support the war against Ukraine. Russia and its citizens have to understand that the whole world stands for peace!",0.42727272727272725,0.19318181818181818,Positive,1,0,0
682,881835304801402880,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome 1) According to the latest surveys, the majority of russians support military attack on Ukraine. They also tolerate further military operations on the territory of the European Union. Should you provide grants and scholarships to people who support aggression? https://t.co/idkws7QeP2",0.32,0.06000000000000001,Positive,1,0,0
683,1000304349048958976,Geography and Evironment,@LSEpublicevents @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome They should be held accountable for the deaths of children in Ukraine. https://t.co/8pTKLG1xzV,0.0,0.0,Neutral,0,1,0
684,1499396083889229827,Geography and Evironment,"@LSEpublicevents @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome Most Russians support aggression and hostilities in other EU countries. We urge you to stop accepting new students from Russia until the end of the war, stop scholarships for Russian citizens and exclude those who support the war against Ukraine and suffer the death of civilians!",0.33238636363636365,0.1278409090909091,Positive,1,0,0
685,1479006297915809801,Geography and Evironment,"@LSEpublicevents @LSEnews @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome Russians for wax aggression. Should scholarships be awarded to people who support the war, stop accepting students from Russia and provide scholarships. Citizens must understand that the whole world is for peace! They must be responsible for the deaths of children in Ukraine.",0.47500000000000003,0.225,Positive,1,0,0
686,1000304349048958976,Geography and Evironment,"@LSEpublicevents @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome We urge you to stop accepting new students from russia, pause giving them scholarships, exclude from grant programs and expel those who support the war against Ukraine. Russia and its citizens have to understand that the whole world stands for peace!",0.42727272727272725,0.19318181818181818,Positive,1,0,0
687,1000304349048958976,Geography and Evironment,"@LSEpublicevents @crescenzi_r @LSEGeography @LiamFox @Conservatives @ConHome According to the latest surveys, the majority of russians support military attack on Ukraine. They also tolerate further military operations on the territory of the European Union. Should you provide grants and scholarships to people who support aggression?",0.32,0.06000000000000001,Positive,1,0,0
688,21643972,Geography and Evironment,"🖥️ VIDEO: #LSETruths

✊ Professor Cathy McIlwaine discussed the nature of and resistance to gendered violence against women.

@LSEGenderTweet @LSEGeography 
https://t.co/sKgCK4saNo",0.0,0.0,Neutral,0,1,0
689,189090262,Geography and Evironment,"Our recorded event with @LSEGeography last Tuesday- 2nd annual lecture in memory of our dear Sylvia, this time given by the wonderful @McIlwaineC https://t.co/42kvzOMEig",0.35555555555555557,0.3333333333333333,Positive,1,0,0
690,21643972,Geography and Evironment,"🖥️ VIDEO: #LSETruths

✊ Professor Cathy McIlwaine discussed the nature of and resistance to gendered violence against women.

@LSEGenderTweet @LSEGeography 
https://t.co/sKgCK4saNo",0.0,0.0,Neutral,0,1,0
691,376186410,Geography and Evironment,"How has the rise of online retail affected brick-and-mortar stores?

By @RelihanLindsay @LSEGeography 

Read: https://t.co/bDpdsVisND https://t.co/N9t8csU8qo",0.0,0.0,Neutral,0,1,0
